timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2021-09-19,95.57000000,95.83000000,90.80000000,92.74000000,95.57000000,95.83000000,90.80000000,92.74000000,87708.67000000,87708.67000000
2021-09-18,93.94000000,98.20000000,92.45000000,95.54000000,93.94000000,98.20000000,92.45000000,95.54000000,108716.53000000,108716.53000000
2021-09-17,102.71000000,102.96000000,92.81000000,94.00000000,102.71000000,102.96000000,92.81000000,94.00000000,281321.91000000,281321.91000000
2021-09-16,108.51000000,115.00000000,98.10000000,102.66000000,108.51000000,115.00000000,98.10000000,102.66000000,793521.44000000,793521.44000000
2021-09-15,85.34000000,120.00000000,83.82000000,108.50000000,85.34000000,120.00000000,83.82000000,108.50000000,719990.30916000,719990.30916000
2021-09-14,80.50000000,85.52000000,79.42000000,85.42000000,80.50000000,85.52000000,79.42000000,85.42000000,102133.57000000,102133.57000000
2021-09-13,84.30000000,85.44000000,75.00000000,80.50000000,84.30000000,85.44000000,75.00000000,80.50000000,142914.92000000,142914.92000000
2021-09-12,80.64000000,85.65000000,79.29000000,84.40000000,80.64000000,85.65000000,79.29000000,84.40000000,97442.67000000,97442.67000000
2021-09-11,79.23000000,85.00000000,77.78000000,80.72000000,79.23000000,85.00000000,77.78000000,80.72000000,115763.66000000,115763.66000000
2021-09-10,88.36000000,88.83000000,76.62000000,79.05000000,88.36000000,88.83000000,76.62000000,79.05000000,146899.52000000,146899.52000000
2021-09-09,80.85000000,88.49000000,78.10000000,88.35000000,80.85000000,88.49000000,78.10000000,88.35000000,187545.54000000,187545.54000000
2021-09-08,82.20000000,84.68000000,71.40000000,80.86000000,82.20000000,84.68000000,71.40000000,80.86000000,301654.90830000,301654.90830000
2021-09-07,105.55000000,105.76000000,72.40000000,82.08000000,105.55000000,105.76000000,72.40000000,82.08000000,471349.84180000,471349.84180000
2021-09-06,108.16000000,110.84000000,103.36000000,105.55000000,108.16000000,110.84000000,103.36000000,105.55000000,130390.11111000,130390.11111000
2021-09-05,103.10000000,110.00000000,102.06000000,108.03000000,103.10000000,110.00000000,102.06000000,108.03000000,121088.42556000,121088.42556000
2021-09-04,105.45000000,108.90000000,101.00000000,102.93000000,105.45000000,108.90000000,101.00000000,102.93000000,164928.66399000,164928.66399000
2021-09-03,92.68000000,106.00000000,91.52000000,105.46000000,92.68000000,106.00000000,91.52000000,105.46000000,292242.74130000,292242.74130000
2021-09-02,92.66000000,95.49000000,90.55000000,92.76000000,92.66000000,95.49000000,90.55000000,92.76000000,176908.93130000,176908.93130000
2021-09-01,92.24000000,94.63000000,88.80000000,92.63000000,92.24000000,94.63000000,88.80000000,92.63000000,144792.55568000,144792.55568000
2021-08-31,87.33000000,93.99000000,84.43000000,92.28000000,87.33000000,93.99000000,84.43000000,92.28000000,229871.65610000,229871.65610000
2021-08-30,87.97000000,93.00000000,85.97000000,87.31000000,87.97000000,93.00000000,85.97000000,87.31000000,250552.38398000,250552.38398000
2021-08-29,83.31000000,90.00000000,81.20000000,87.97000000,83.31000000,90.00000000,81.20000000,87.97000000,166767.21208000,166767.21208000
