timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2021-08-20,0.13020000,0.13790000,0.12811000,0.13295000,0.13020000,0.13790000,0.12811000,0.13295000,1502469975.20000005,1502469975.20000005
2021-08-19,0.11960000,0.13028000,0.11406000,0.13013000,0.11960000,0.13028000,0.11406000,0.13013000,1474034228.50000000,1474034228.50000000
2021-08-18,0.11819000,0.12800000,0.11250000,0.11955000,0.11819000,0.12800000,0.11250000,0.11955000,1791847981.29999995,1791847981.29999995
2021-08-17,0.12869000,0.13578000,0.11603000,0.11816000,0.12869000,0.13578000,0.11603000,0.11816000,1826918374.59999990,1826918374.59999990
2021-08-16,0.13938000,0.14420000,0.12700000,0.12869000,0.13938000,0.14420000,0.12700000,0.12869000,1596159421.20000005,1596159421.20000005
2021-08-15,0.13012000,0.14198000,0.12413000,0.13937000,0.13012000,0.14198000,0.12413000,0.13937000,1619776849.20000005,1619776849.20000005
2021-08-14,0.12082000,0.13330000,0.11919000,0.13014000,0.12082000,0.13330000,0.11919000,0.13014000,1726620116.29999995,1726620116.29999995
2021-08-13,0.10725000,0.12100000,0.10606000,0.12083000,0.10725000,0.12100000,0.10606000,0.12083000,917895208.89999998,917895208.89999998
2021-08-12,0.11096000,0.11703000,0.10314000,0.10725000,0.11096000,0.11703000,0.10314000,0.10725000,1193419847.20000005,1193419847.20000005
2021-08-11,0.10637000,0.11786000,0.10601000,0.11096000,0.10637000,0.11786000,0.10601000,0.11096000,1327428987.40000010,1327428987.40000010
2021-08-10,0.10574000,0.10845000,0.10243000,0.10633000,0.10574000,0.10845000,0.10243000,0.10633000,846210731.89999998,846210731.89999998
2021-08-09,0.10125000,0.10780000,0.09700000,0.10574000,0.10125000,0.10780000,0.09700000,0.10574000,1115257010.20000005,1115257010.20000005
2021-08-08,0.10360000,0.11069000,0.09854000,0.10130000,0.10360000,0.11069000,0.09854000,0.10130000,1214018929.29999995,1214018929.29999995
2021-08-07,0.09664000,0.10886000,0.09514000,0.10371000,0.09664000,0.10886000,0.09514000,0.10371000,1655607717.90000010,1655607717.90000010
2021-08-06,0.09085000,0.09760000,0.08935000,0.09665000,0.09085000,0.09760000,0.08935000,0.09665000,910015916.39999998,910015916.39999998
2021-08-05,0.08835000,0.09200000,0.08519000,0.09082000,0.08835000,0.09200000,0.08519000,0.09082000,780437003.70000005,780437003.70000005
2021-08-04,0.08544000,0.09039000,0.08385000,0.08841000,0.08544000,0.09039000,0.08385000,0.08841000,663535631.20000005,663535631.20000005
2021-08-03,0.08606000,0.08727000,0.08223000,0.08540000,0.08606000,0.08727000,0.08223000,0.08540000,603351695.70000005,603351695.70000005
2021-08-02,0.08574000,0.08898000,0.08400000,0.08606000,0.08574000,0.08898000,0.08400000,0.08606000,675123471.20000005,675123471.20000005
2021-08-01,0.08963000,0.09300000,0.08517000,0.08574000,0.08963000,0.09300000,0.08517000,0.08574000,928339477.89999998,928339477.89999998
2021-07-31,0.08596000,0.09038000,0.08445000,0.08962000,0.08596000,0.09038000,0.08445000,0.08962000,915201259.60000002,915201259.60000002
2021-07-30,0.08267000,0.08600000,0.08003000,0.08596000,0.08267000,0.08600000,0.08003000,0.08596000,811964038.79999995,811964038.79999995
2021-07-29,0.08280000,0.08395000,0.08066000,0.08266000,0.08280000,0.08395000,0.08066000,0.08266000,539258500.60000002,539258500.60000002
2021-07-28,0.08393000,0.08631000,0.08034000,0.08283000,0.08393000,0.08631000,0.08034000,0.08283000,1081703275.40000010,1081703275.40000010
2021-07-27,0.07759000,0.08750000,0.07468000,0.08396000,0.07759000,0.08750000,0.07468000,0.08396000,1569354217.79999995,1569354217.79999995
2021-07-26,0.07439000,0.08982000,0.07367000,0.07754000,0.07439000,0.08982000,0.07367000,0.07754000,2583820456.09999990,2583820456.09999990
2021-07-25,0.07221000,0.07440000,0.06930000,0.07438000,0.07221000,0.07440000,0.06930000,0.07438000,611924366.89999998,611924366.89999998
2021-07-24,0.07100000,0.07343000,0.06963000,0.07219000,0.07100000,0.07343000,0.06963000,0.07219000,740146961.79999995,740146961.79999995
2021-07-23,0.06777000,0.07103000,0.06414000,0.07099000,0.06777000,0.07103000,0.06414000,0.07099000,795338860.20000005,795338860.20000005
2021-07-22,0.06605000,0.06900000,0.06409000,0.06777000,0.06605000,0.06900000,0.06409000,0.06777000,878820265.00000000,878820265.00000000
2021-07-21,0.05776000,0.06833000,0.05598000,0.06605000,0.05776000,0.06833000,0.05598000,0.06605000,1520542309.50000000,1520542309.50000000
2021-07-20,0.06180000,0.06285000,0.05603000,0.05773000,0.06180000,0.06285000,0.05603000,0.05773000,1066995893.79999995,1066995893.79999995
2021-07-19,0.06758000,0.06773000,0.06147000,0.06180000,0.06758000,0.06773000,0.06147000,0.06180000,706226626.29999995,706226626.29999995
2021-07-18,0.06550000,0.06886000,0.06494000,0.06755000,0.06550000,0.06886000,0.06494000,0.06755000,633980705.79999995,633980705.79999995
2021-07-17,0.06523000,0.06659000,0.06342000,0.06550000,0.06523000,0.06659000,0.06342000,0.06550000,599977171.39999998,599977171.39999998
2021-07-16,0.06899000,0.07049000,0.06501000,0.06521000,0.06899000,0.07049000,0.06501000,0.06521000,724702951.39999998,724702951.39999998
2021-07-15,0.07256000,0.07396000,0.06760000,0.06904000,0.07256000,0.07396000,0.06760000,0.06904000,689990562.20000005,689990562.20000005
2021-07-14,0.07297000,0.07370000,0.06839000,0.07256000,0.07297000,0.07370000,0.06839000,0.07256000,719807940.10000002,719807940.10000002
2021-07-13,0.07495000,0.07573000,0.07158000,0.07294000,0.07495000,0.07573000,0.07158000,0.07294000,522685098.10000002,522685098.10000002
2021-07-12,0.07768000,0.07901000,0.07378000,0.07495000,0.07768000,0.07901000,0.07378000,0.07495000,485047192.50000000,485047192.50000000
2021-07-11,0.07599000,0.07910000,0.07493000,0.07768000,0.07599000,0.07910000,0.07493000,0.07768000,396751737.10000002,396751737.10000002
2021-07-10,0.07701000,0.07879000,0.07450000,0.07597000,0.07701000,0.07879000,0.07450000,0.07597000,513741559.50000000,513741559.50000000
2021-07-09,0.07605000,0.07824000,0.07233000,0.07703000,0.07605000,0.07824000,0.07233000,0.07703000,817633056.00000000,817633056.00000000
2021-07-08,0.08337000,0.08366000,0.07511000,0.07607000,0.08337000,0.08366000,0.07511000,0.07607000,1013992503.70000005,1013992503.70000005
2021-07-07,0.08446000,0.08611000,0.08320000,0.08340000,0.08446000,0.08611000,0.08320000,0.08340000,635110376.10000002,635110376.10000002
2021-07-06,0.08345000,0.08715000,0.08294000,0.08446000,0.08345000,0.08715000,0.08294000,0.08446000,796252433.89999998,796252433.89999998
2021-07-05,0.08780000,0.08786000,0.08131000,0.08342000,0.08780000,0.08786000,0.08131000,0.08342000,1009140828.89999998,1009140828.89999998
2021-07-04,0.08732000,0.09006000,0.08484000,0.08778000,0.08732000,0.09006000,0.08484000,0.08778000,857726403.20000005,857726403.20000005
2021-07-03,0.08656000,0.09023000,0.08423000,0.08736000,0.08656000,0.09023000,0.08423000,0.08736000,913099649.70000005,913099649.70000005
2021-07-02,0.08425000,0.08770000,0.08198000,0.08655000,0.08425000,0.08770000,0.08198000,0.08655000,1133495193.29999995,1133495193.29999995
2021-07-01,0.09133000,0.09133000,0.08248000,0.08424000,0.09133000,0.09133000,0.08248000,0.08424000,1227504580.59999990,1227504580.59999990
2021-06-30,0.09001000,0.09442000,0.08172000,0.09134000,0.09001000,0.09442000,0.08172000,0.09134000,1738170586.09999990,1738170586.09999990
2021-06-29,0.07943000,0.09504000,0.07895000,0.09008000,0.07943000,0.09504000,0.07895000,0.09008000,1890978743.20000005,1890978743.20000005
2021-06-28,0.07805000,0.08184000,0.07568000,0.07942000,0.07805000,0.08184000,0.07568000,0.07942000,957312777.10000002,957312777.10000002
2021-06-27,0.07399000,0.07842000,0.07130000,0.07806000,0.07399000,0.07842000,0.07130000,0.07806000,889825732.39999998,889825732.39999998
2021-06-26,0.07207000,0.07591000,0.06900000,0.07400000,0.07207000,0.07591000,0.06900000,0.07400000,1401930984.09999990,1401930984.09999990
2021-06-25,0.08074000,0.08323000,0.07116000,0.07209000,0.08074000,0.08323000,0.07116000,0.07209000,1780897549.90000010,1780897549.90000010
2021-06-24,0.07614000,0.08327000,0.07224000,0.08077000,0.07614000,0.08327000,0.07224000,0.08077000,1758052234.09999990,1758052234.09999990
2021-06-23,0.07172000,0.08447000,0.06793000,0.07614000,0.07172000,0.08447000,0.06793000,0.07614000,3150782283.59999990,3150782283.59999990
2021-06-22,0.07330000,0.08108000,0.05955000,0.07176000,0.07330000,0.08108000,0.05955000,0.07176000,4714450003.80000019,4714450003.80000019
2021-06-21,0.09837000,0.09881000,0.07301000,0.07332000,0.09837000,0.09881000,0.07301000,0.07332000,2223182586.90000010,2223182586.90000010
2021-06-20,0.09641000,0.10077000,0.08816000,0.09840000,0.09641000,0.10077000,0.08816000,0.09840000,1031915885.29999995,1031915885.29999995
2021-06-19,0.09957000,0.10204000,0.09636000,0.09639000,0.09957000,0.10204000,0.09636000,0.09639000,656262172.89999998,656262172.89999998
2021-06-18,0.10731000,0.10759000,0.09613000,0.09957000,0.10731000,0.10759000,0.09613000,0.09957000,853017181.89999998,853017181.89999998
2021-06-17,0.10752000,0.11150000,0.10488000,0.10726000,0.10752000,0.11150000,0.10488000,0.10726000,599751647.10000002,599751647.10000002
2021-06-16,0.11134000,0.11445000,0.10567000,0.10752000,0.11134000,0.11445000,0.10567000,0.10752000,884683659.79999995,884683659.79999995
2021-06-15,0.11328000,0.11552000,0.11000000,0.11135000,0.11328000,0.11552000,0.11000000,0.11135000,990084203.20000005,990084203.20000005
2021-06-14,0.11244000,0.11654000,0.10827000,0.11334000,0.11244000,0.11654000,0.10827000,0.11334000,1353761539.00000000,1353761539.00000000
2021-06-13,0.10624000,0.11550000,0.09985000,0.11244000,0.10624000,0.11550000,0.09985000,0.11244000,1479262301.40000010,1479262301.40000010
2021-06-12,0.10482000,0.10792000,0.09654000,0.10624000,0.10482000,0.10792000,0.09654000,0.10624000,1862749647.59999990,1862749647.59999990
2021-06-11,0.11205000,0.11467000,0.10341000,0.10482000,0.11205000,0.11467000,0.10341000,0.10482000,1752724258.29999995,1752724258.29999995
2021-06-10,0.11998000,0.12267000,0.10892000,0.11204000,0.11998000,0.12267000,0.10892000,0.11204000,2033141517.50000000,2033141517.50000000
2021-06-09,0.11287000,0.12000000,0.10557000,0.11996000,0.11287000,0.12000000,0.10557000,0.11996000,2757252229.90000010,2757252229.90000010
2021-06-08,0.11460000,0.11846000,0.09900000,0.11285000,0.11460000,0.11846000,0.09900000,0.11285000,3698318136.90000010,3698318136.90000010
2021-06-07,0.12766000,0.13650000,0.11280000,0.11458000,0.12766000,0.13650000,0.11280000,0.11458000,2210084147.90000010,2210084147.90000010
2021-06-06,0.12533000,0.13399000,0.12445000,0.12766000,0.12533000,0.13399000,0.12445000,0.12766000,1593745131.20000005,1593745131.20000005
2021-06-05,0.12908000,0.14189000,0.12000000,0.12534000,0.12908000,0.14189000,0.12000000,0.12534000,2588768201.69999981,2588768201.69999981
2021-06-04,0.14323000,0.15285000,0.11971000,0.12902000,0.14323000,0.15285000,0.11971000,0.12902000,4259089209.69999981,4259089209.69999981
2021-06-03,0.12565000,0.14509000,0.12305000,0.14323000,0.12565000,0.14509000,0.12305000,0.14323000,2329521871.09999990,2329521871.09999990
2021-06-02,0.12063000,0.13199000,0.11703000,0.12573000,0.12063000,0.13199000,0.11703000,0.12573000,1643652027.79999995,1643652027.79999995
2021-06-01,0.12592000,0.12973000,0.11775000,0.12068000,0.12592000,0.12973000,0.11775000,0.12068000,2135264727.90000010,2135264727.90000010
2021-05-31,0.10741000,0.12626000,0.10203000,0.12588000,0.10741000,0.12626000,0.10203000,0.12588000,2486990006.30000019,2486990006.30000019
2021-05-30,0.09896000,0.11475000,0.09230000,0.10752000,0.09896000,0.11475000,0.09230000,0.10752000,2592725414.59999990,2592725414.59999990
2021-05-29,0.10812000,0.11400000,0.09250000,0.09896000,0.10812000,0.11400000,0.09250000,0.09896000,2641195002.69999981,2641195002.69999981
2021-05-28,0.12380000,0.12545000,0.10213000,0.10815000,0.12380000,0.12545000,0.10213000,0.10815000,3457240118.90000010,3457240118.90000010
