timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2021-10-07,32.19000000,35.31000000,30.93000000,33.98000000,32.19000000,35.31000000,30.93000000,33.98000000,20356598.29000000,20356598.29000000
2021-10-06,31.39000000,33.09000000,29.11000000,32.19000000,31.39000000,33.09000000,29.11000000,32.19000000,14373589.09000000,14373589.09000000
2021-10-05,31.15000000,32.16000000,30.52000000,31.39000000,31.15000000,32.16000000,30.52000000,31.39000000,8537858.77000000,8537858.77000000
2021-10-04,32.10000000,32.11000000,30.04000000,31.15000000,32.10000000,32.11000000,30.04000000,31.15000000,9287969.05000000,9287969.05000000
2021-10-03,32.01000000,32.69000000,31.17000000,32.11000000,32.01000000,32.69000000,31.17000000,32.11000000,7871434.22000000,7871434.22000000
2021-10-02,31.94000000,33.39000000,31.52000000,32.01000000,31.94000000,33.39000000,31.52000000,32.01000000,8748363.88000000,8748363.88000000
2021-10-01,28.61000000,32.33000000,28.50000000,31.94000000,28.61000000,32.33000000,28.50000000,31.94000000,13176348.21000000,13176348.21000000
2021-09-30,27.28000000,28.99000000,27.13000000,28.62000000,27.28000000,28.99000000,27.13000000,28.62000000,8201551.44000000,8201551.44000000
2021-09-29,26.31000000,28.59000000,26.11000000,27.28000000,26.31000000,28.59000000,26.11000000,27.28000000,10207287.33000000,10207287.33000000
2021-09-28,27.72000000,28.38000000,26.14000000,26.31000000,27.72000000,28.38000000,26.14000000,26.31000000,9784154.53000000,9784154.53000000
2021-09-27,28.84000000,30.26000000,27.50000000,27.71000000,28.84000000,30.26000000,27.50000000,27.71000000,11094418.10000000,11094418.10000000
2021-09-26,29.83000000,30.06000000,26.76000000,28.84000000,29.83000000,30.06000000,26.76000000,28.84000000,18340714.24000000,18340714.24000000
2021-09-25,30.79000000,32.22000000,29.41000000,29.82000000,30.79000000,32.22000000,29.41000000,29.82000000,13368526.84000000,13368526.84000000
2021-09-24,33.42000000,33.54000000,27.90000000,30.79000000,33.42000000,33.54000000,27.90000000,30.79000000,28521525.89000000,28521525.89000000
2021-09-23,31.58000000,33.60000000,30.37000000,33.41000000,31.58000000,33.60000000,30.37000000,33.41000000,13516616.87000000,13516616.87000000
2021-09-22,26.39000000,32.00000000,25.91000000,31.60000000,26.39000000,32.00000000,25.91000000,31.60000000,18161430.28000000,18161430.28000000
2021-09-21,28.31000000,30.38000000,25.50000000,26.39000000,28.31000000,30.38000000,25.50000000,26.39000000,24316299.56000000,24316299.56000000
2021-09-20,33.86000000,33.91000000,26.55000000,28.31000000,33.86000000,33.91000000,26.55000000,28.31000000,28383483.49000000,28383483.49000000
2021-09-19,34.86000000,34.90000000,33.01000000,33.85000000,34.86000000,34.90000000,33.01000000,33.85000000,7884331.02000000,7884331.02000000
2021-09-18,33.04000000,35.90000000,32.51000000,34.87000000,33.04000000,35.90000000,32.51000000,34.87000000,9990438.88000000,9990438.88000000
2021-09-17,35.51000000,36.94000000,32.19000000,33.03000000,35.51000000,36.94000000,32.19000000,33.03000000,14073919.00000000,14073919.00000000
2021-09-16,36.46000000,36.97000000,34.00000000,35.50000000,36.46000000,36.97000000,34.00000000,35.50000000,13726309.35000000,13726309.35000000
2021-09-15,37.35000000,38.01000000,35.55000000,36.47000000,37.35000000,38.01000000,35.55000000,36.47000000,12212842.72000000,12212842.72000000
2021-09-14,34.84000000,38.77000000,34.08000000,37.36000000,34.84000000,38.77000000,34.08000000,37.36000000,23675929.09400000,23675929.09400000
2021-09-13,35.81000000,38.07000000,31.50000000,34.84000000,35.81000000,38.07000000,31.50000000,34.84000000,49715992.15200000,49715992.15200000
2021-09-12,31.57000000,36.45000000,30.66000000,35.79000000,31.57000000,36.45000000,30.66000000,35.79000000,28871476.13000000,28871476.13000000
2021-09-11,29.18000000,32.10000000,28.25000000,31.57000000,29.18000000,32.10000000,28.25000000,31.57000000,15331069.56000000,15331069.56000000
2021-09-10,29.82000000,32.65000000,28.00000000,29.19000000,29.82000000,32.65000000,28.00000000,29.19000000,27860740.96000000,27860740.96000000
2021-09-09,27.76000000,31.88000000,27.00000000,29.82000000,27.76000000,31.88000000,27.00000000,29.82000000,21170365.50000000,21170365.50000000
2021-09-08,27.97000000,28.88000000,25.20000000,27.76000000,27.97000000,28.88000000,25.20000000,27.76000000,23830480.97000000,23830480.97000000
2021-09-07,34.35000000,35.68000000,22.66000000,27.97000000,34.35000000,35.68000000,22.66000000,27.97000000,40408249.41100000,40408249.41100000
2021-09-06,34.43000000,35.10000000,32.30000000,34.35000000,34.43000000,35.10000000,32.30000000,34.35000000,12428084.43000000,12428084.43000000
2021-09-05,32.41000000,34.78000000,31.97000000,34.42000000,32.41000000,34.78000000,31.97000000,34.42000000,9486930.41800000,9486930.41800000
2021-09-04,33.58000000,34.13000000,32.00000000,32.40000000,33.58000000,34.13000000,32.00000000,32.40000000,7731353.80600000,7731353.80600000
2021-09-03,31.78000000,34.00000000,30.51000000,33.57000000,31.78000000,34.00000000,30.51000000,33.57000000,14346166.88400000,14346166.88400000
2021-09-02,33.17000000,33.20000000,31.24000000,31.79000000,33.17000000,33.20000000,31.24000000,31.79000000,13487628.41000000,13487628.41000000
2021-09-01,31.34000000,33.83800000,29.60000000,33.18000000,31.34000000,33.83800000,29.60000000,33.18000000,26017654.83900000,26017654.83900000
2021-08-31,26.05000000,31.95000000,25.61000000,31.35000000,26.05000000,31.95000000,25.61000000,31.35000000,40601758.66900000,40601758.66900000
2021-08-30,25.71000000,27.58000000,24.32000000,26.03000000,25.71000000,27.58000000,24.32000000,26.03000000,14865324.48800000,14865324.48800000
2021-08-29,25.96000000,26.46000000,25.24000000,25.70000000,25.96000000,26.46000000,25.24000000,25.70000000,5969161.70000000,5969161.70000000
2021-08-28,26.53000000,26.76000000,25.40000000,25.96000000,26.53000000,26.76000000,25.40000000,25.96000000,6962096.43000000,6962096.43000000
2021-08-27,23.92000000,26.79000000,23.45000000,26.53000000,23.92000000,26.79000000,23.45000000,26.53000000,12760582.38200000,12760582.38200000
2021-08-26,25.98200000,26.40000000,23.46000000,23.92000000,25.98200000,26.40000000,23.46000000,23.92000000,12202094.79300000,12202094.79300000
2021-08-25,25.07000000,26.55000000,24.47100000,25.98200000,25.07000000,26.55000000,24.47100000,25.98200000,13580763.06300000,13580763.06300000
2021-08-24,27.87600000,28.17200000,24.35100000,25.06700000,27.87600000,28.17200000,24.35100000,25.06700000,15563782.33200000,15563782.33200000
2021-08-23,27.68300000,28.62700000,27.31200000,27.87700000,27.68300000,28.62700000,27.31200000,27.87700000,12452305.83700000,12452305.83700000
2021-08-22,27.86100000,28.52000000,26.50000000,27.68500000,27.86100000,28.52000000,26.50000000,27.68500000,12726834.13100000,12726834.13100000
2021-08-21,28.14900000,29.35100000,27.47000000,27.86300000,28.14900000,29.35100000,27.47000000,27.86300000,15380800.77700000,15380800.77700000
2021-08-20,26.57900000,28.47700000,26.06600000,28.14900000,26.57900000,28.47700000,26.06600000,28.14900000,18087062.29800000,18087062.29800000
2021-08-19,23.86800000,26.84900000,23.46400000,26.58200000,23.86800000,26.84900000,23.46400000,26.58200000,18955398.08900000,18955398.08900000
2021-08-18,23.54800000,25.18300000,22.50000000,23.86800000,23.54800000,25.18300000,22.50000000,23.86800000,20325842.45600000,20325842.45600000
2021-08-17,24.41900000,27.42200000,23.01000000,23.54500000,24.41900000,27.42200000,23.01000000,23.54500000,29082405.85400000,29082405.85400000
2021-08-16,23.15000000,25.69900000,22.82100000,24.43200000,23.15000000,25.69900000,22.82100000,24.43200000,23210244.18000000,23210244.18000000
2021-08-15,22.83300000,23.33000000,21.83600000,23.15000000,22.83300000,23.33000000,21.83600000,23.15000000,10311557.70500000,10311557.70500000
2021-08-14,22.72300000,23.48800000,21.77100000,22.83500000,22.72300000,23.48800000,21.77100000,22.83500000,12206858.98100000,12206858.98100000
2021-08-13,20.75900000,22.72900000,20.50300000,22.72300000,20.75900000,22.72900000,20.50300000,22.72300000,10079219.54300000,10079219.54300000
2021-08-12,21.34600000,22.31400000,19.90000000,20.75500000,21.34600000,22.31400000,19.90000000,20.75500000,13916627.07400000,13916627.07400000
2021-08-11,20.61000000,22.45000000,20.54000000,21.34700000,20.61000000,22.45000000,20.54000000,21.34700000,17980834.42600000,17980834.42600000
2021-08-10,20.56600000,21.41900000,20.08000000,20.61600000,20.56600000,21.41900000,20.08000000,20.61600000,13345048.98000000,13345048.98000000
2021-08-09,19.65100000,21.26700000,18.70600000,20.56600000,19.65100000,21.26700000,18.70600000,20.56600000,12450237.87600000,12450237.87600000
2021-08-08,20.96300000,21.20500000,19.19200000,19.65000000,20.96300000,21.20500000,19.19200000,19.65000000,11727291.34500000,11727291.34500000
2021-08-07,20.41700000,21.68300000,20.02500000,20.96300000,20.41700000,21.68300000,20.02500000,20.96300000,16386907.83000000,16386907.83000000
2021-08-06,19.12400000,20.80000000,18.52200000,20.41600000,19.12400000,20.80000000,18.52200000,20.41600000,17461334.49200000,17461334.49200000
2021-08-05,19.14600000,19.45800000,17.86100000,19.12400000,19.14600000,19.45800000,17.86100000,19.12400000,17528313.72100000,17528313.72100000
2021-08-04,17.42600000,19.58400000,17.09400000,19.15000000,17.42600000,19.58400000,17.09400000,19.15000000,17035350.57900000,17035350.57900000
2021-08-03,17.98400000,18.54600000,16.81100000,17.42500000,17.98400000,18.54600000,16.81100000,17.42500000,15066105.66000000,15066105.66000000
2021-08-02,18.41800000,18.93800000,17.55500000,17.98400000,18.41800000,18.93800000,17.55500000,17.98400000,17843839.09300000,17843839.09300000
2021-08-01,16.77900000,19.90000000,16.53900000,18.41800000,16.77900000,19.90000000,16.53900000,18.41800000,29839953.33100000,29839953.33100000
2021-07-31,15.79100000,17.01800000,15.58000000,16.78400000,15.79100000,17.01800000,15.58000000,16.78400000,12127994.27900000,12127994.27900000
2021-07-30,15.25800000,15.85900000,14.40400000,15.79300000,15.25800000,15.85900000,14.40400000,15.79300000,12163617.87900000,12163617.87900000
2021-07-29,14.54200000,15.39100000,14.25700000,15.25400000,14.54200000,15.39100000,14.25700000,15.25400000,16761635.31300000,16761635.31300000
2021-07-28,14.36400000,14.76200000,13.92100000,14.54600000,14.36400000,14.76200000,13.92100000,14.54600000,13296413.16900000,13296413.16900000
2021-07-27,13.92400000,14.54000000,13.34900000,14.36500000,13.92400000,14.54000000,13.34900000,14.36500000,16376850.10100000,16376850.10100000
2021-07-26,13.73200000,15.29800000,13.63400000,13.92500000,13.73200000,15.29800000,13.63400000,13.92500000,25704112.20400000,25704112.20400000
2021-07-25,13.75900000,13.82700000,13.08500000,13.73400000,13.75900000,13.82700000,13.08500000,13.73400000,10636601.76600000,10636601.76600000
2021-07-24,13.40000000,14.05700000,13.12300000,13.75400000,13.40000000,14.05700000,13.12300000,13.75400000,13352533.27200000,13352533.27200000
2021-07-23,13.15400000,13.52000000,12.32100000,13.40100000,13.15400000,13.52000000,12.32100000,13.40100000,14319244.95500000,14319244.95500000
2021-07-22,12.34400000,13.37000000,11.81000000,13.15200000,12.34400000,13.37000000,11.81000000,13.15200000,17109976.61200000,17109976.61200000
2021-07-21,10.96200000,12.86100000,10.67300000,12.34300000,10.96200000,12.86100000,10.67300000,12.34300000,20720488.40400000,20720488.40400000
2021-07-20,11.46300000,11.55800000,10.37300000,10.95800000,11.46300000,11.55800000,10.37300000,10.95800000,15411227.68800000,15411227.68800000
2021-07-19,12.64800000,12.73500000,11.35400000,11.46000000,12.64800000,12.73500000,11.35400000,11.46000000,13496594.16900000,13496594.16900000
2021-07-18,12.29600000,12.93400000,12.25800000,12.64700000,12.29600000,12.93400000,12.25800000,12.64700000,8943548.85300000,8943548.85300000
2021-07-17,12.02500000,12.74200000,11.71000000,12.29400000,12.02500000,12.74200000,11.71000000,12.29400000,12685758.45700000,12685758.45700000
2021-07-16,13.09500000,13.31300000,12.00000000,12.02600000,13.09500000,13.31300000,12.00000000,12.02600000,11747810.94200000,11747810.94200000
2021-07-15,13.79800000,14.10800000,12.73900000,13.09500000,13.79800000,14.10800000,12.73900000,13.09500000,11295460.33500000,11295460.33500000
2021-07-14,14.19100000,14.22700000,13.16400000,13.80100000,14.19100000,14.22700000,13.16400000,13.80100000,11240723.80800000,11240723.80800000
2021-07-13,14.84500000,15.09900000,14.01100000,14.19000000,14.84500000,15.09900000,14.01100000,14.19000000,7000669.87100000,7000669.87100000
2021-07-12,15.49500000,15.65000000,14.38100000,14.84500000,15.49500000,15.65000000,14.38100000,14.84500000,7384762.29000000,7384762.29000000
2021-07-11,15.27700000,15.70800000,15.13800000,15.49500000,15.27700000,15.70800000,15.13800000,15.49500000,5220591.25600000,5220591.25600000
2021-07-10,15.68100000,15.99900000,15.03800000,15.27600000,15.68100000,15.99900000,15.03800000,15.27600000,7361515.05100000,7361515.05100000
2021-07-09,15.31100000,15.91800000,14.82000000,15.68100000,15.31100000,15.91800000,14.82000000,15.68100000,8527447.53200000,8527447.53200000
2021-07-08,16.86200000,16.89300000,14.99000000,15.31700000,16.86200000,16.89300000,14.99000000,15.31700000,13613806.66300000,13613806.66300000
2021-07-07,16.12700000,17.66800000,16.08500000,16.86100000,16.12700000,17.66800000,16.08500000,16.86100000,18479476.98500000,18479476.98500000
2021-07-06,15.22900000,16.19100000,15.19400000,16.13500000,15.22900000,16.19100000,15.19400000,16.13500000,12531769.00700000,12531769.00700000
2021-07-05,15.97400000,15.97500000,14.50000000,15.22800000,15.97400000,15.97500000,14.50000000,15.22800000,10609352.57700000,10609352.57700000
2021-07-04,15.52300000,16.57500000,15.16200000,15.97500000,15.52300000,16.57500000,15.16200000,15.97500000,8386779.84100000,8386779.84100000
2021-07-03,15.28800000,15.75200000,15.01900000,15.52000000,15.28800000,15.75200000,15.01900000,15.52000000,7020623.72700000,7020623.72700000
2021-07-02,15.17300000,15.45500000,14.62200000,15.28900000,15.17300000,15.45500000,14.62200000,15.28900000,7898912.74400000,7898912.74400000
2021-07-01,16.40000000,16.41100000,14.85000000,15.17400000,16.40000000,16.41100000,14.85000000,15.17400000,10239264.11800000,10239264.11800000
2021-06-30,16.30500000,16.62800000,15.08600000,16.40200000,16.30500000,16.62800000,15.08600000,16.40200000,13522533.23200000,13522533.23200000
2021-06-29,15.79300000,17.02900000,15.71400000,16.30000000,15.79300000,17.02900000,15.71400000,16.30000000,15069027.29100000,15069027.29100000
2021-06-28,15.00800000,16.02600000,14.58400000,15.79400000,15.00800000,16.02600000,14.58400000,15.79400000,12407568.94800000,12407568.94800000
2021-06-27,14.50700000,15.02700000,14.03000000,15.01000000,14.50700000,15.02700000,14.03000000,15.01000000,10035136.20700000,10035136.20700000
2021-06-26,14.42400000,14.98100000,13.61600000,14.51100000,14.42400000,14.98100000,13.61600000,14.51100000,13921587.23800000,13921587.23800000
2021-06-25,16.22400000,16.74200000,14.41400000,14.42200000,16.22400000,16.74200000,14.41400000,14.42200000,15832639.42800000,15832639.42800000
2021-06-24,15.79400000,16.60900000,14.72400000,16.22300000,15.79400000,16.60900000,14.72400000,16.22300000,14150471.66500000,14150471.66500000
2021-06-23,14.68400000,16.80000000,13.96300000,15.79200000,14.68400000,16.80000000,13.96300000,15.79200000,24268090.26800000,24268090.26800000
2021-06-22,15.71100000,16.93600000,13.00000000,14.68800000,15.71100000,16.93600000,13.00000000,14.68800000,42443370.02800000,42443370.02800000
2021-06-21,20.61600000,20.79400000,15.35000000,15.70700000,20.61600000,20.79400000,15.35000000,15.70700000,27185128.19700000,27185128.19700000
2021-06-20,20.22100000,21.00000000,18.87100000,20.61700000,20.22100000,21.00000000,18.87100000,20.61700000,11045346.05400000,11045346.05400000
2021-06-19,21.43200000,21.63200000,20.21500000,20.22200000,21.43200000,21.63200000,20.21500000,20.22200000,7447145.38800000,7447145.38800000
2021-06-18,22.53600000,22.56600000,20.20500000,21.43200000,22.53600000,22.56600000,20.20500000,21.43200000,10556068.52800000,10556068.52800000
2021-06-17,23.02800000,24.00000000,22.00000000,22.53300000,23.02800000,24.00000000,22.00000000,22.53300000,10290433.23700000,10290433.23700000
2021-06-16,23.94200000,24.58400000,22.49100000,23.03300000,23.94200000,24.58400000,22.49100000,23.03300000,13836266.10300000,13836266.10300000
2021-06-15,25.85800000,26.00900000,23.51400000,23.94200000,25.85800000,26.00900000,23.51400000,23.94200000,17728382.39900000,17728382.39900000
2021-06-14,22.04100000,26.02600000,21.23300000,25.85800000,22.04100000,26.02600000,21.23300000,25.85800000,23122012.59000000,23122012.59000000
2021-06-13,20.74200000,22.41200000,19.92800000,22.04000000,20.74200000,22.41200000,19.92800000,22.04000000,9398764.59700000,9398764.59700000
2021-06-12,20.94500000,21.26200000,19.50000000,20.74200000,20.94500000,21.26200000,19.50000000,20.74200000,12547282.80300000,12547282.80300000
2021-06-11,22.68000000,23.20600000,20.48700000,20.95000000,22.68000000,23.20600000,20.48700000,20.95000000,12851416.71200000,12851416.71200000
2021-06-10,23.21600000,24.60000000,22.04200000,22.68300000,23.21600000,24.60000000,22.04200000,22.68300000,18698941.75200000,18698941.75200000
2021-06-09,21.64300000,23.33500000,20.36100000,23.21400000,21.64300000,23.33500000,20.36100000,23.21400000,17895882.48300000,17895882.48300000
2021-06-08,21.68600000,22.29100000,19.60000000,21.65000000,21.68600000,22.29100000,19.60000000,21.65000000,22854699.75600000,22854699.75600000
2021-06-07,24.18900000,25.28300000,21.30000000,21.68600000,24.18900000,25.28300000,21.30000000,21.68600000,16728777.96000000,16728777.96000000
2021-06-06,23.77200000,24.50100000,23.43300000,24.18400000,23.77200000,24.50100000,23.43300000,24.18400000,8542620.37100000,8542620.37100000
2021-06-05,24.99100000,26.40000000,22.93300000,23.77100000,24.99100000,26.40000000,22.93300000,23.77100000,15159286.35600000,15159286.35600000
2021-06-04,27.00500000,27.01900000,23.60500000,24.98800000,27.00500000,27.01900000,23.60500000,24.98800000,23200131.88100000,23200131.88100000
2021-06-03,25.91300000,28.60000000,25.67300000,27.00400000,25.91300000,28.60000000,25.67300000,27.00400000,22096623.21900000,22096623.21900000
2021-06-02,22.84000000,26.87000000,22.64900000,25.91600000,22.84000000,26.87000000,22.64900000,25.91600000,24489800.10200000,24489800.10200000
2021-06-01,23.27300000,23.53900000,21.60000000,22.84000000,23.27300000,23.53900000,21.60000000,22.84000000,18793956.11000000,18793956.11000000
2021-05-31,20.46000000,23.45000000,19.06000000,23.26400000,20.46000000,23.45000000,19.06000000,23.26400000,21593146.82000000,21593146.82000000
2021-05-30,19.88100000,21.35600000,18.41600000,20.46500000,19.88100000,21.35600000,18.41600000,20.46500000,17307772.37500000,17307772.37500000
2021-05-29,21.34900000,22.31900000,18.77900000,19.86800000,21.34900000,22.31900000,18.77900000,19.86800000,20620470.34700000,20620470.34700000
2021-05-28,23.98700000,26.22000000,20.00000000,21.35000000,23.98700000,26.22000000,20.00000000,21.35000000,40752090.28800000,40752090.28800000
2021-05-27,24.52900000,24.94600000,21.74700000,23.98200000,24.52900000,24.94600000,21.74700000,23.98200000,22582359.51700000,22582359.51700000
2021-05-26,22.14900000,24.77100000,21.60300000,24.52800000,22.14900000,24.77100000,21.60300000,24.52800000,26085513.26500000,26085513.26500000
2021-05-25,23.26700000,24.21700000,19.65000000,22.16000000,23.26700000,24.21700000,19.65000000,22.16000000,34789720.03200000,34789720.03200000
2021-05-24,17.91300000,23.48200000,17.09800000,23.26100000,17.91300000,23.48200000,17.09800000,23.26100000,43581078.15200000,43581078.15200000
2021-05-23,22.05000000,23.46500000,13.63800000,17.91200000,22.05000000,23.46500000,13.63800000,17.91200000,65071228.80300000,65071228.80300000
2021-05-22,24.38600000,24.60000000,20.31400000,22.05700000,24.38600000,24.60000000,20.31400000,22.05700000,32371263.63100000,32371263.63100000
2021-05-21,28.94400000,30.99900000,20.00000000,24.39900000,28.94400000,30.99900000,20.00000000,24.39900000,49259719.83200000,49259719.83200000
2021-05-20,25.04400000,31.28800000,21.20000000,28.95800000,25.04400000,31.28800000,21.20000000,28.95800000,46079545.70900000,46079545.70900000
2021-05-19,40.60300000,41.40300000,18.00000000,25.04400000,40.60300000,41.40300000,18.00000000,25.04400000,76760027.40800001,76760027.40800001
2021-05-18,38.69100000,42.59800000,37.65300000,40.59500000,38.69100000,42.59800000,37.65300000,40.59500000,18784123.60700000,18784123.60700000
2021-05-17,42.42600000,42.47100000,35.10000000,38.69300000,42.42600000,42.47100000,35.10000000,38.69300000,22756823.56700000,22756823.56700000
2021-05-16,43.63800000,46.72200000,39.27700000,42.43600000,43.63800000,46.72200000,39.27700000,42.43600000,19390116.79300000,19390116.79300000
2021-05-15,47.97000000,49.78000000,42.72300000,43.64300000,47.97000000,49.78000000,42.72300000,43.64300000,29713880.38700000,29713880.38700000
2021-05-14,39.98200000,48.00000000,39.38100000,47.97900000,39.98200000,48.00000000,39.38100000,47.97900000,25755875.95900000,25755875.95900000
2021-05-13,35.12900000,41.86900000,33.00000000,39.98800000,35.12900000,41.86900000,33.00000000,39.98800000,32382529.91600000,32382529.91600000
2021-05-12,38.63800000,42.47200000,33.74000000,35.12800000,38.63800000,42.47200000,33.74000000,35.12800000,19203754.05900000,19203754.05900000
2021-05-11,36.48800000,38.68300000,35.52900000,38.63700000,36.48800000,38.68300000,35.52900000,38.63700000,10529252.62100000,10529252.62100000
2021-05-10,40.30900000,41.85000000,32.05900000,36.48800000,40.30900000,41.85000000,32.05900000,36.48800000,15156271.81200000,15156271.81200000
2021-05-09,39.89800000,40.55800000,38.20000000,40.30000000,39.89800000,40.55800000,38.20000000,40.30000000,9941002.39900000,9941002.39900000
2021-05-08,39.86900000,40.64600000,38.69300000,39.89900000,39.86900000,40.64600000,38.69300000,39.89900000,7174506.87600000,7174506.87600000
2021-05-07,41.56400000,42.80000000,38.34000000,39.86400000,41.56400000,42.80000000,38.34000000,39.86400000,13673656.08900000,13673656.08900000
2021-05-06,40.42300000,43.90000000,37.98000000,41.58800000,40.42300000,43.90000000,37.98000000,41.58800000,19626530.96700000,19626530.96700000
2021-05-05,34.77800000,40.76100000,34.52200000,40.42200000,34.77800000,40.76100000,34.52200000,40.42200000,15940781.37100000,15940781.37100000
2021-05-04,37.24900000,37.93100000,34.36600000,34.77700000,37.24900000,37.93100000,34.36600000,34.77700000,13221688.84700000,13221688.84700000
2021-05-03,36.62000000,38.30000000,36.57100000,37.25000000,36.62000000,38.30000000,36.57100000,37.25000000,8437636.15800000,8437636.15800000
2021-05-02,36.90400000,37.17900000,35.48500000,36.62600000,36.90400000,37.17900000,35.48500000,36.62600000,6899280.73600000,6899280.73600000
2021-05-01,36.51100000,37.46000000,35.80000000,36.90800000,36.51100000,37.46000000,35.80000000,36.90800000,7426793.56800000,7426793.56800000
2021-04-30,35.97900000,36.81100000,35.08700000,36.52200000,35.97900000,36.81100000,35.08700000,36.52200000,11153636.93700000,11153636.93700000
